resident_id,apartment_id,resident_name,gender,age,occupation,phone,email,move_in_date,resident_type,dataset_version
RES-04852,T11-F03-U08,Priya Iyer,Male,65,Architect,9638293860.0,priya.iyer4852@gmail.com,2021-03-30,Tenant,v1.0.0
RES-04853,T11-F03-U08,Amit Patel,Male,68,Banker,9262953998.0,amit.patel4853@gmail.com,2023-02-27,Owner,v1.0.0
RES-04854,T11-F03-U08,Rahul Rao,Female,38,Homemaker,9642595815.0,rahul.rao4854@gmail.com,2023-09-04,Tenant,v1.0.0
RES-04855,T11-F03-U08,Aarav Patel,Female,33,Consultant,9730395263.0,aarav.patel4855@gmail.com,2021-02-08,Owner,v1.0.0
RES-04856,T11-F03-U08,Neha Das,Female,29,Business Owner,9529452415.0,neha.das4856@gmail.com,2018-03-15,Tenant,v1.0.0
RES-04857,T11-F04-U01,Rahul Das,Female,74,Architect,9471921539.0,invalid@email.com,2024-10-19,Owner,v1.0.0
RES-04858,T11-F04-U01,Karthik Das,Male,90,Sales Manager,9451961313.0,karthik.das4858@gmail.com,2018-12-24,Owner,v1.0.0
RES-04859,T11-F04-U01,Aarav Reddy,Other,57,Retired,9382974328.0,aarav.reddy4859@gmail.com,2019-11-01,Tenant,v1.0.0
RES-04860,T11-F04-U01,Vikram Gupta,Other,58,Lawyer,9615673045.0,vikram.gupta4860@gmail.com,2016-12-29,Tenant,v1.0.0
RES-04861,T11-F04-U01,Rohan Patel,Other,48,Retired,9675585469.0,rohan.patel4861@gmail.com,2016-11-15,Tenant,v1.0.0
RES-04862,T11-F04-U02,Isha Nair,Other,61,Software Engineer,9934237033.0,isha.nair4862@gmail.com,2018-01-30,Owner,v1.0.0
RES-04863,T11-F04-U03,Priya Menon,Male,65,Homemaker,9472243531.0,priya.menon4863@gmail.com,2018-04-07,Owner,v1.0.0
RES-04864,T11-F04-U03,Amit Rao,Male,36,Business Owner,9705934872.0,amit.rao4864@gmail.com,2018-07-12,Tenant,v1.0.0
RES-04865,T11-F04-U03,Vikram Das,Male,32,Homemaker,9937730452.0,vikram.das4865@gmail.com,2023-02-24,Tenant,v1.0.0
RES-04866,T11-F04-U03,Karthik Khan,Male,71,Architect,9213897976.0,karthik.khan4866@gmail.com,2020-01-16,Owner,v1.0.0
RES-04867,T11-F04-U04,Suresh Iyer,Female,22,Retired,9629056852.0,suresh.iyer4867@gmail.com,2020-05-06,Owner,v1.0.0
RES-04868,T11-F04-U04,Amit Reddy,Male,35,Software Engineer,9339975563.0,amit.reddy4868@gmail.com,2015-12-15,Owner,v1.0.0
RES-04869,T11-F04-U04,Ananya Patel,Male,19,Homemaker,9763363566.0,ananya.patel4869@gmail.com,2021-07-22,Owner,v1.0.0
RES-04870,T11-F04-U04,Neha Das,Male,74,Teacher,9118739015.0,neha.das4870@gmail.com,2024-02-09,Tenant,v1.0.0
RES-04871,T11-F04-U05,Amit Iyer,Female,50,Retired,9340291377.0,amit.iyer4871@gmail.com,2016-04-18,Owner,v1.0.0
RES-04872,T11-F04-U05,Lakshmi Das,Female,18,Lawyer,9787838010.0,lakshmi.das4872@gmail.com,2025-03-19,Tenant,v1.0.0
RES-04873,T11-F04-U06,Aarav Nair,Female,59,Lawyer,9964930014.0,aarav.nair4873@gmail.com,2023-02-15,Owner,v1.0.0
RES-04874,T11-F04-U06,Isha Khan,Female,22,Banker,9379859884.0,isha.khan4874@gmail.com,2021-12-16,Owner,v1.0.0
RES-04875,T11-F04-U06,Vikram Menon,Male,27,Architect,9369785771.0,vikram.menon4875@gmail.com,2018-03-16,Tenant,v1.0.0
RES-04876,T11-F04-U06,Suresh Gupta,Female,88,Sales Manager,9671960789.0,suresh.gupta4876@gmail.com,2020-10-15,Owner,v1.0.0
RES-04877,T11-F04-U06,Priya Nair,Other,82,Architect,9673163210.0,invalid@email.com,2024-12-11,Owner,v1.0.0
RES-04878,T11-F04-U06,Sneha Nair,Male,30,Teacher,9733289634.0,sneha.nair4878@gmail.com,2017-05-12,Owner,v1.0.0
RES-04879,T11-F04-U07,Sneha Das,Female,34,Banker,9392188767.0,sneha.das4879@gmail.com,2020-10-15,Owner,v1.0.0
RES-04880,T11-F04-U07,Priya Menon,Female,84,,9428409358.0,priya.menon4880@gmail.com,2026-03-09,Owner,v1.0.0
RES-04881,T11-F04-U07,Meera Das,Male,58,Homemaker,9945530583.0,meera.das4881@gmail.com,2021-02-08,Owner,v1.0.0
RES-04882,T11-F04-U07,Priya Sharma,Male,25,Software Engineer,9583983430.0,priya.sharma4882@gmail.com,2023-12-29,Owner,v1.0.0
RES-04883,T11-F04-U08,Suresh Gupta,Female,74,Business Owner,9777320784.0,suresh.gupta4883@gmail.com,2022-11-17,Owner,v1.0.0
RES-04884,T11-F04-U08,Meera Iyer,Female,47,Homemaker,9783143879.0,meera.iyer4884@gmail.com,2015-06-22,Tenant,v1.0.0
RES-04885,T11-F05-U01,Priya Rao,Other,53,Doctor,9326202885.0,priya.rao4885@gmail.com,2025-02-20,Owner,v1.0.0
RES-04886,T11-F05-U01,Rohan Khan,Male,85,Business Owner,9254029956.0,rohan.khan4886@gmail.com,2025-02-12,Tenant,v1.0.0
RES-04887,T11-F05-U01,Aarav Nair,Female,34,Sales Manager,9681499992.0,aarav.nair4887@gmail.com,2019-03-13,Owner,v1.0.0
RES-04888,T11-F05-U02,Arjun Reddy,Female,26,Doctor,9192971592.0,arjun.reddy4888@gmail.com,2015-07-04,Owner,v1.0.0
RES-04889,T11-F05-U02,Vikram Nair,Other,56,Software Engineer,9720433255.0,vikram.nair4889@gmail.com,2023-01-18,Owner,v1.0.0
RES-04890,T11-F05-U02,Meera Patel,Male,58,,9581552517.0,meera.patel4890@gmail.com,2019-05-17,Owner,v1.0.0
RES-04891,T11-F05-U02,,Male,89,Retired,9862045901.0,deepa.reddy4891@gmail.com,2021-04-28,Owner,v1.0.0
RES-04892,T11-F05-U02,Amit Das,Female,22,Sales Manager,9515798497.0,amit.das4892@gmail.com,2017-01-07,Tenant,v1.0.0
RES-04893,T11-F05-U02,Suresh Patel,Male,57,Software Engineer,9795425746.0,suresh.patel4893@gmail.com,2023-12-17,Owner,v1.0.0
RES-04894,T11-F05-U03,Neha Rao,Male,86,Lawyer,,neha.rao4894@gmail.com,2023-02-02,Owner,v1.0.0
RES-04895,T11-F05-U03,Aarav Rao,Male,83,Business Owner,9537514404.0,aarav.rao4895@gmail.com,2023-08-31,Owner,v1.0.0
RES-04896,T11-F05-U03,Vikram Menon,Other,75,Software Engineer,9293660640.0,vikram.menon4896@gmail.com,2022-01-10,Owner,v1.0.0
RES-04897,T11-F05-U03,Deepa Rao,Male,18,Lawyer,9231434979.0,deepa.rao4897@gmail.com,2022-06-09,Tenant,v1.0.0
RES-04898,T11-F05-U06,Meera Rao,Male,88,Banker,9225863746.0,invalid@email.com,2023-11-06,Owner,v1.0.0
RES-04899,T11-F05-U06,Ananya Patel,Female,83,Architect,9160645359.0,ananya.patel4899@gmail.com,2022-07-08,Owner,v1.0.0
RES-04900,T11-F05-U06,Amit Das,Female,81,,9736638346.0,invalid@email.com,2024-10-23,Tenant,v1.0.0
RES-04901,T11-F05-U06,Priya Iyer,Male,37,Retired,9576645795.0,priya.iyer4901@gmail.com,2022-10-04,Owner,v1.0.0
RES-04902,T11-F05-U06,Arjun Sharma,Female,82,Homemaker,9907884975.0,arjun.sharma4902@gmail.com,2016-02-28,Tenant,v1.0.0
RES-04903,T11-F05-U06,Deepa Sharma,Male,71,Software Engineer,9505951085.0,deepa.sharma4903@gmail.com,2021-06-07,Owner,v1.0.0
RES-04904,T11-F05-U08,Neha Rao,Female,32,Homemaker,9790853971.0,invalid@email.com,2024-06-09,Owner,v1.0.0
RES-04905,T11-F05-U08,Neha Reddy,Female,59,Banker,9906003505.0,neha.reddy4905@gmail.com,2016-06-20,Tenant,v1.0.0
RES-04906,T11-F05-U08,Rahul Iyer,Female,54,Homemaker,9544751542.0,rahul.iyer4906@gmail.com,2020-12-30,Tenant,v1.0.0
RES-04907,T11-F05-U08,Lakshmi Patel,Other,57,Banker,9345757441.0,lakshmi.patel4907@gmail.com,2021-04-08,Tenant,v1.0.0
RES-04908,T11-F05-U08,Sneha Nair,Female,56,Consultant,9827914076.0,sneha.nair4908@gmail.com,2017-04-01,Tenant,v1.0.0
RES-04909,T11-F05-U08,Suresh Reddy,Other,71,Sales Manager,9748050127.0,suresh.reddy4909@gmail.com,2019-11-30,Owner,v1.0.0
RES-04910,T11-F06-U01,Priya Patel,Other,64,Doctor,9918081277.0,priya.patel4910@gmail.com,2015-12-19,Owner,v1.0.0
RES-04911,T11-F06-U02,Ananya Patel,Female,73,Lawyer,9368065921.0,ananya.patel4911@gmail.com,2017-07-07,Owner,v1.0.0
RES-04912,T11-F06-U02,Lakshmi Patel,Female,76,Architect,9408001949.0,lakshmi.patel4912@gmail.com,2018-02-02,Owner,v1.0.0
RES-04913,T11-F06-U02,Neha Sharma,Other,65,Software Engineer,9809763483.0,neha.sharma4913@gmail.com,2021-09-14,Tenant,v1.0.0
RES-04914,T11-F06-U02,Vikram Rao,Other,44,Doctor,9725876210.0,vikram.rao4914@gmail.com,2023-11-03,Owner,v1.0.0
RES-04915,T11-F06-U02,Isha Nair,Other,25,Teacher,9915401870.0,isha.nair4915@gmail.com,2020-11-26,Tenant,v1.0.0
RES-04916,T11-F06-U02,Isha Sharma,Male,56,Banker,9504609925.0,isha.sharma4916@gmail.com,2024-01-26,Tenant,v1.0.0
RES-04917,T11-F06-U03,Deepa Iyer,Other,37,Business Owner,9422824037.0,deepa.iyer4917@gmail.com,2019-05-08,Owner,v1.0.0
RES-04918,T11-F06-U04,Lakshmi Reddy,Female,59,Lawyer,9157548841.0,lakshmi.reddy4918@gmail.com,2022-07-17,Owner,v1.0.0
RES-04919,T11-F06-U04,Suresh Nair,Other,78,Retired,9785012869.0,suresh.nair4919@gmail.com,2024-11-05,Owner,v1.0.0
RES-04920,T11-F06-U04,Vikram Rao,Other,18,Sales Manager,9317464665.0,vikram.rao4920@gmail.com,2017-04-29,Tenant,v1.0.0
RES-04921,T11-F06-U04,Arjun Reddy,Female,29,Architect,9218220798.0,arjun.reddy4921@gmail.com,2018-11-19,Owner,v1.0.0
RES-04922,T11-F06-U05,Rohan Reddy,Other,83,Sales Manager,9505695747.0,rohan.reddy4922@gmail.com,2019-11-03,Owner,v1.0.0
RES-04923,T11-F06-U05,Arjun Khan,Female,41,,9779244048.0,arjun.khan4923@gmail.com,2021-01-29,Tenant,v1.0.0
RES-04924,T11-F06-U05,,Female,53,Lawyer,9701581445.0,vikram.rao4924@gmail.com,2017-11-06,Owner,v1.0.0
RES-04925,T11-F06-U05,Sneha Das,Other,30,Homemaker,9303162839.0,sneha.das4925@gmail.com,2016-01-18,Tenant,v1.0.0
RES-04926,T11-F06-U05,Karthik Reddy,Other,53,Doctor,9928814021.0,karthik.reddy4926@gmail.com,2017-06-09,Owner,v1.0.0
RES-04927,T11-F06-U05,Deepa Reddy,Other,18,Architect,9299103734.0,deepa.reddy4927@gmail.com,2022-06-08,Owner,v1.0.0
RES-04928,T11-F06-U06,Deepa Menon,Female,30,Retired,9487116976.0,deepa.menon4928@gmail.com,2023-04-07,Owner,v1.0.0
RES-04929,T11-F06-U06,Lakshmi Gupta,Male,87,Homemaker,9276294023.0,lakshmi.gupta4929@gmail.com,2022-10-10,Tenant,v1.0.0
RES-04930,T11-F06-U06,Rahul Gupta,Male,24,Business Owner,9472756349.0,rahul.gupta4930@gmail.com,2021-10-31,Owner,v1.0.0
RES-04931,T11-F06-U07,Deepa Sharma,Male,38,Retired,9261772714.0,deepa.sharma4931@gmail.com,2021-07-05,Owner,v1.0.0
RES-04932,T11-F06-U07,Vikram Nair,Other,56,Homemaker,9109740531.0,vikram.nair4932@gmail.com,2022-11-19,Tenant,v1.0.0
RES-04933,T11-F06-U07,Rohan Nair,Female,30,Architect,9989400071.0,rohan.nair4933@gmail.com,2017-06-13,Tenant,v1.0.0
RES-04934,T11-F06-U07,Karthik Patel,Male,36,,9164083666.0,karthik.patel4934@gmail.com,2020-06-17,Tenant,v1.0.0
RES-04935,T11-F06-U07,Sneha Rao,,86,Banker,9514394184.0,sneha.rao4935@gmail.com,2023-01-25,Tenant,v1.0.0
RES-04936,T11-F07-U01,Vikram Gupta,Female,67,Software Engineer,9835752076.0,vikram.gupta4936@gmail.com,2018-09-19,Owner,v1.0.0
RES-04937,T11-F07-U02,Sneha Iyer,Male,39,Banker,9684518140.0,sneha.iyer4937@gmail.com,2021-06-01,Owner,v1.0.0
RES-04938,T11-F07-U02,Meera Das,Female,45,Architect,9324774091.0,meera.das4938@gmail.com,2025-06-20,Owner,v1.0.0
RES-04939,T11-F07-U02,Vikram Iyer,Male,88,Consultant,9516015801.0,invalid@email.com,2025-11-15,Tenant,v1.0.0
RES-04940,T11-F07-U03,Ananya Khan,Male,68,Teacher,9652063838.0,ananya.khan4940@gmail.com,2017-09-18,Owner,v1.0.0
RES-04941,T11-F07-U03,Deepa Iyer,Other,69,Consultant,9753549173.0,deepa.iyer4941@gmail.com,2025-10-16,Owner,v1.0.0
RES-04942,T11-F07-U03,Neha Gupta,Other,28,Sales Manager,9196964132.0,neha.gupta4942@gmail.com,2021-06-26,Tenant,v1.0.0
RES-04943,T11-F07-U03,Arjun Iyer,Other,22,Business Owner,9202024035.0,arjun.iyer4943@gmail.com,2025-08-28,Owner,v1.0.0
RES-04944,T11-F07-U04,Ananya Das,Female,48,Architect,9563354862.0,ananya.das4944@gmail.com,2024-05-03,Owner,v1.0.0
RES-04945,T11-F07-U04,Arjun Nair,Female,57,Doctor,9411497109.0,arjun.nair4945@gmail.com,2017-12-06,Owner,v1.0.0
RES-04946,T11-F07-U04,Suresh Khan,Other,66,Teacher,9274849533.0,suresh.khan4946@gmail.com,2016-04-21,Owner,v1.0.0
RES-04947,T11-F07-U05,Lakshmi Patel,Male,18,Retired,9435220844.0,lakshmi.patel4947@gmail.com,2020-06-07,Owner,v1.0.0
RES-04948,T11-F07-U05,Rahul Sharma,Female,71,Software Engineer,9894325273.0,rahul.sharma4948@gmail.com,2018-12-11,Tenant,v1.0.0
RES-04949,T11-F07-U05,Sneha Das,Male,55,Architect,9734729392.0,sneha.das4949@gmail.com,2026-02-22,Owner,v1.0.0
RES-04950,T11-F07-U05,Amit Gupta,Other,60,Business Owner,9648802715.0,amit.gupta4950@gmail.com,2017-01-16,Owner,v1.0.0
RES-04951,T11-F07-U05,Rohan Reddy,Female,53,Doctor,9125668436.0,rohan.reddy4951@gmail.com,2021-09-03,Owner,v1.0.0
RES-04952,T11-F07-U05,Neha Rao,Other,54,Banker,9605344035.0,neha.rao4952@gmail.com,2016-07-18,Tenant,v1.0.0
RES-04953,T11-F07-U06,Deepa Reddy,Male,73,Banker,9160106270.0,deepa.reddy4953@gmail.com,2016-07-13,Owner,v1.0.0
RES-04954,T11-F07-U06,Arjun Reddy,Male,85,Homemaker,9309424913.0,arjun.reddy4954@gmail.com,2022-06-16,Owner,v1.0.0
RES-04955,T11-F07-U06,Arjun Sharma,Female,27,Doctor,9789598976.0,arjun.sharma4955@gmail.com,2015-12-21,Tenant,v1.0.0
RES-04956,T11-F07-U06,Amit Reddy,Other,84,Banker,9125746419.0,amit.reddy4956@gmail.com,2024-06-13,Owner,v1.0.0
RES-04957,T11-F07-U06,Aarav Nair,Other,21,Architect,9565704491.0,aarav.nair4957@gmail.com,2021-05-11,Owner,v1.0.0
RES-04958,T11-F07-U07,Ananya Gupta,,61,Business Owner,9338773681.0,ananya.gupta4958@gmail.com,2018-12-22,Owner,v1.0.0
RES-04959,T11-F07-U07,Ananya Khan,Male,50,Lawyer,9717305991.0,ananya.khan4959@gmail.com,2017-10-25,Owner,v1.0.0
RES-04960,T11-F07-U07,Lakshmi Gupta,Other,26,Teacher,9704416542.0,lakshmi.gupta4960@gmail.com,2016-01-14,Tenant,v1.0.0
RES-04961,T11-F07-U07,Meera Menon,Male,38,Software Engineer,9981208861.0,meera.menon4961@gmail.com,2017-07-24,Owner,v1.0.0
RES-04962,T11-F07-U07,Rahul Nair,Other,41,Software Engineer,9646546469.0,rahul.nair4962@gmail.com,2019-10-07,Owner,v1.0.0
RES-04963,T11-F07-U08,Lakshmi Reddy,Male,74,Architect,9687920093.0,lakshmi.reddy4963@gmail.com,2026-04-21,Owner,v1.0.0
RES-04964,T11-F07-U08,Sneha Das,Other,73,Teacher,9458806296.0,sneha.das4964@gmail.com,2015-07-10,Owner,v1.0.0
RES-04965,T11-F07-U08,Suresh Sharma,Female,47,Teacher,,invalid@email.com,2017-12-07,Owner,v1.0.0
RES-04966,T11-F07-U08,Deepa Menon,Female,48,Software Engineer,9365283868.0,deepa.menon4966@gmail.com,2017-03-02,Owner,v1.0.0
RES-04967,T11-F07-U08,Lakshmi Sharma,Other,39,Lawyer,9369082345.0,lakshmi.sharma4967@gmail.com,2019-08-11,Owner,v1.0.0
RES-04968,T11-F08-U01,Rohan Reddy,Male,89,Business Owner,9643129021.0,rohan.reddy4968@gmail.com,2015-07-29,Owner,v1.0.0
RES-04969,T11-F08-U01,Meera Sharma,Other,47,Lawyer,,meera.sharma4969@gmail.com,2021-12-08,Tenant,v1.0.0
RES-04970,T11-F08-U03,Lakshmi Gupta,Male,52,Teacher,9885272780.0,lakshmi.gupta4970@gmail.com,2020-01-15,Owner,v1.0.0
RES-04971,T11-F08-U03,Aarav Iyer,Male,21,Retired,9541186445.0,aarav.iyer4971@gmail.com,2019-02-28,Tenant,v1.0.0
RES-04972,T11-F08-U03,Ananya Gupta,Other,70,Sales Manager,9363917137.0,invalid@email.com,2017-01-15,Tenant,v1.0.0
RES-04973,T11-F08-U03,Priya Rao,Female,20,Banker,9161446086.0,priya.rao4973@gmail.com,2017-11-20,Owner,v1.0.0
RES-04974,T11-F08-U03,Neha Patel,Female,21,Banker,9226613964.0,neha.patel4974@gmail.com,2020-02-05,Tenant,v1.0.0
RES-04975,T11-F08-U03,Vikram Khan,Female,39,Doctor,9163730740.0,vikram.khan4975@gmail.com,2019-06-15,Owner,v1.0.0
RES-04976,T11-F08-U04,Priya Khan,Female,54,Consultant,9605217311.0,priya.khan4976@gmail.com,2019-12-04,Owner,v1.0.0
RES-04977,T11-F08-U05,Deepa Menon,Male,27,Lawyer,9234082630.0,invalid@email.com,2020-11-28,Owner,v1.0.0
RES-04978,T11-F08-U05,Aarav Sharma,Male,50,Banker,9523574618.0,aarav.sharma4978@gmail.com,2020-06-03,Tenant,v1.0.0
RES-04979,T11-F08-U05,Rohan Nair,Other,80,Business Owner,9614175051.0,rohan.nair4979@gmail.com,2023-01-18,Tenant,v1.0.0
RES-04980,T11-F08-U05,Rohan Das,Female,18,Lawyer,9245063079.0,rohan.das4980@gmail.com,2023-11-20,Tenant,v1.0.0
RES-04981,T11-F08-U05,Rohan Sharma,,78,Consultant,9211171913.0,rohan.sharma4981@gmail.com,2030-01-01,Tenant,v1.0.0
RES-04982,T11-F08-U06,Aarav Rao,Male,87,Software Engineer,9307189872.0,aarav.rao4982@gmail.com,2021-06-13,Owner,v1.0.0
RES-04983,T11-F08-U06,Karthik Nair,Male,86,Sales Manager,9728815726.0,karthik.nair4983@gmail.com,2019-05-02,Owner,v1.0.0
RES-04984,T11-F08-U06,Aarav Gupta,Male,49,Banker,9225592042.0,aarav.gupta4984@gmail.com,2021-10-31,Tenant,v1.0.0
RES-04985,T11-F08-U07,Aarav Reddy,Female,60,Lawyer,9573688619.0,aarav.reddy4985@gmail.com,2022-02-26,Owner,v1.0.0
RES-04986,T11-F08-U07,Isha Das,Other,55,Retired,9155104149.0,isha.das4986@gmail.com,2023-11-29,Owner,v1.0.0
RES-04987,T11-F08-U07,Isha Iyer,Female,78,Retired,9174622406.0,isha.iyer4987@gmail.com,2021-03-09,Owner,v1.0.0
RES-04988,T11-F08-U07,Karthik Gupta,Other,88,Doctor,9366817877.0,karthik.gupta4988@gmail.com,2022-07-20,Tenant,v1.0.0
RES-04989,T11-F08-U07,Neha Das,Female,38,Homemaker,9991167162.0,neha.das4989@gmail.com,2016-06-25,Owner,v1.0.0
RES-04990,T11-F08-U07,Deepa Sharma,Male,63,,9743617587.0,deepa.sharma4990@gmail.com,2022-03-26,Owner,v1.0.0
RES-04991,T11-F09-U01,Karthik Das,Male,84,Sales Manager,9676920411.0,karthik.das4991@gmail.com,2022-06-19,Owner,v1.0.0
RES-04992,T11-F09-U02,Vikram Reddy,Other,89,Lawyer,9354197434.0,vikram.reddy4992@gmail.com,2023-02-02,Owner,v1.0.0
RES-04993,T11-F09-U02,Rahul Patel,Female,80,Consultant,9588871629.0,rahul.patel4993@gmail.com,2022-08-27,Owner,v1.0.0
RES-04994,T11-F09-U02,Neha Iyer,Other,75,Lawyer,9139665046.0,neha.iyer4994@gmail.com,2023-04-03,Tenant,v1.0.0
RES-04995,T11-F09-U02,Isha Khan,Other,26,Homemaker,9432892322.0,isha.khan4995@gmail.com,2022-04-03,Owner,v1.0.0
RES-04996,T11-F09-U02,Suresh Menon,,75,Business Owner,9754551854.0,suresh.menon4996@gmail.com,2022-01-10,Tenant,v1.0.0
RES-04997,T11-F09-U03,Ananya Sharma,Other,43,Sales Manager,9369313840.0,ananya.sharma4997@gmail.com,2026-02-08,Owner,v1.0.0
RES-04998,T11-F09-U03,Neha Iyer,Female,87,Homemaker,9203692322.0,neha.iyer4998@gmail.com,2015-12-31,Tenant,v1.0.0
RES-04999,T11-F09-U03,Aarav Gupta,Male,81,,9560973044.0,aarav.gupta4999@gmail.com,2019-05-03,Owner,v1.0.0
RES-05000,T11-F09-U03,Vikram Sharma,Female,38,Doctor,9835194845.0,vikram.sharma5000@gmail.com,2020-09-14,Tenant,v1.0.0
RES-05001,T11-F09-U03,Amit Patel,Other,72,Homemaker,9731568083.0,amit.patel5001@gmail.com,2025-03-18,Tenant,v1.0.0
RES-05002,T11-F09-U03,Suresh Rao,Female,41,Business Owner,9540427574.0,suresh.rao5002@gmail.com,2023-07-28,Tenant,v1.0.0
RES-05003,T11-F09-U04,Meera Patel,Male,22,Consultant,9677703875.0,meera.patel5003@gmail.com,2016-09-16,Owner,v1.0.0
RES-05004,T11-F09-U04,Amit Rao,Other,71,Lawyer,9218515789.0,amit.rao5004@gmail.com,2015-10-17,Tenant,v1.0.0
RES-05005,T11-F09-U04,Rohan Nair,Female,38,Retired,9993262165.0,rohan.nair5005@gmail.com,2025-08-05,Owner,v1.0.0
RES-05006,T11-F09-U05,Karthik Menon,Male,39,Lawyer,9914046512.0,karthik.menon5006@gmail.com,2020-01-15,Owner,v1.0.0
RES-05007,T11-F09-U06,Lakshmi Reddy,Female,26,Homemaker,9534150963.0,lakshmi.reddy5007@gmail.com,2026-01-20,Owner,v1.0.0
RES-05008,T11-F09-U07,Meera Patel,Other,62,Sales Manager,9701573880.0,meera.patel5008@gmail.com,2017-08-12,Owner,v1.0.0
RES-05009,T11-F09-U07,Lakshmi Iyer,Female,47,Software Engineer,9858230584.0,invalid@email.com,2017-06-06,Tenant,v1.0.0
RES-05010,T11-F09-U07,Vikram Khan,Female,44,Doctor,9668666878.0,vikram.khan5010@gmail.com,2022-09-29,Tenant,v1.0.0
RES-05011,T11-F09-U07,Rohan Khan,Male,81,Doctor,9567300149.0,rohan.khan5011@gmail.com,2017-12-01,Tenant,v1.0.0
RES-05012,T11-F09-U08,Arjun Gupta,Other,30,Consultant,9905021145.0,arjun.gupta5012@gmail.com,2022-12-01,Owner,v1.0.0
RES-05013,T11-F09-U08,Aarav Sharma,Other,52,Software Engineer,9942182801.0,aarav.sharma5013@gmail.com,2021-05-11,Owner,v1.0.0
RES-05014,T11-F09-U08,Isha Sharma,Male,48,Doctor,9154670793.0,isha.sharma5014@gmail.com,2018-03-12,Tenant,v1.0.0
RES-05015,T11-F10-U01,Isha Gupta,Male,74,Homemaker,9622125598.0,isha.gupta5015@gmail.com,2024-07-24,Owner,v1.0.0
RES-05016,T11-F10-U01,Sneha Reddy,Other,89,Retired,,sneha.reddy5016@gmail.com,2016-04-08,Tenant,v1.0.0
RES-05017,T11-F10-U01,Meera Reddy,Female,44,Consultant,9377694462.0,meera.reddy5017@gmail.com,2019-09-28,Tenant,v1.0.0
RES-05018,T11-F10-U01,Karthik Nair,,79,Business Owner,9972359176.0,karthik.nair5018@gmail.com,2021-09-25,Tenant,v1.0.0
RES-05019,T11-F10-U02,Isha Nair,Female,75,Banker,9646243747.0,isha.nair5019@gmail.com,2016-03-27,Owner,v1.0.0
RES-05020,T11-F10-U02,Deepa Khan,Male,25,Banker,9301341868.0,deepa.khan5020@gmail.com,2019-10-05,Tenant,v1.0.0
RES-05021,T11-F10-U02,Lakshmi Menon,Male,73,Lawyer,9593481680.0,lakshmi.menon5021@gmail.com,2024-12-28,Owner,v1.0.0
RES-05022,T11-F10-U02,Vikram Das,Male,31,Lawyer,9410822239.0,vikram.das5022@gmail.com,2015-12-07,Tenant,v1.0.0
RES-05023,T11-F10-U02,Aarav Gupta,Male,38,Banker,9504822829.0,aarav.gupta5023@gmail.com,2015-08-24,Owner,v1.0.0
RES-05024,T11-F10-U03,Priya Sharma,Female,33,Business Owner,9206947491.0,priya.sharma5024@gmail.com,2021-10-03,Owner,v1.0.0
RES-05025,T11-F10-U04,Rohan Khan,Female,63,Teacher,9615714783.0,rohan.khan5025@gmail.com,2017-08-20,Owner,v1.0.0
RES-05026,T11-F10-U04,Amit Patel,Male,75,Homemaker,9858732379.0,amit.patel5026@gmail.com,2018-02-06,Owner,v1.0.0
RES-05027,T11-F10-U04,Ananya Khan,Female,45,Banker,9109954228.0,ananya.khan5027@gmail.com,2021-09-27,Tenant,v1.0.0
RES-05028,T11-F10-U05,Meera Reddy,Other,76,Teacher,9711463590.0,meera.reddy5028@gmail.com,2018-04-06,Owner,v1.0.0
RES-05029,T11-F10-U05,Meera Iyer,Other,88,,9208116969.0,meera.iyer5029@gmail.com,2020-11-17,Owner,v1.0.0
RES-05030,T11-F10-U05,Amit Das,Male,39,Lawyer,9137200415.0,amit.das5030@gmail.com,2024-09-23,Tenant,v1.0.0
RES-05031,T11-F10-U06,Lakshmi Gupta,Male,27,Architect,9787570156.0,lakshmi.gupta5031@gmail.com,2023-09-28,Owner,v1.0.0
RES-05032,T11-F10-U06,Suresh Rao,Female,71,Consultant,9618072075.0,suresh.rao5032@gmail.com,2024-12-05,Owner,v1.0.0
RES-05033,T11-F10-U07,Suresh Das,Male,54,Architect,9966401079.0,suresh.das5033@gmail.com,2021-02-06,Owner,v1.0.0
RES-05034,T11-F10-U07,Priya Iyer,Female,20,Architect,9844859747.0,priya.iyer5034@gmail.com,2016-02-28,Owner,v1.0.0
RES-05035,T11-F10-U07,Suresh Nair,Male,41,Architect,9169435477.0,suresh.nair5035@gmail.com,2023-09-05,Owner,v1.0.0
RES-05036,T11-F10-U07,Aarav Menon,Female,46,Doctor,9245026082.0,aarav.menon5036@gmail.com,2024-08-10,Tenant,v1.0.0
RES-05037,T11-F10-U07,,,73,Architect,9446788158.0,isha.das5037@gmail.com,2023-02-17,Owner,v1.0.0
RES-05038,T11-F10-U07,Suresh Iyer,Other,40,Consultant,9268332897.0,suresh.iyer5038@gmail.com,2019-04-23,Owner,v1.0.0
RES-05039,T11-F10-U08,Ananya Das,Other,53,Business Owner,9459639135.0,ananya.das5039@gmail.com,2023-11-01,Owner,v1.0.0
RES-05040,T11-F10-U08,Isha Patel,Female,88,Sales Manager,9112913418.0,isha.patel5040@gmail.com,2022-03-30,Owner,v1.0.0
RES-05041,T11-F10-U08,Deepa Rao,Male,60,Lawyer,9340895424.0,deepa.rao5041@gmail.com,2024-03-31,Owner,v1.0.0
