resident_id,apartment_id,resident_name,gender,age,occupation,phone,email,move_in_date,resident_type,dataset_version
res-04519,t10-f09-u05,rohan khan,female,22,lawyer,9696906785.0,rohan.khan4519@gmail.com,2016-04-24,tenant,v1.0.0
res-04520,t10-f09-u05,lakshmi rao,female,75,consultant,9766357953.0,lakshmi.rao4520@gmail.com,2025-07-01,tenant,v1.0.0
res-04521,t10-f09-u05,priya das,other,73,lawyer,9788382773.0,priya.das4521@gmail.com,2024-08-24,owner,v1.0.0
res-04522,t10-f09-u05,meera patel,other,75,homemaker,9353564205.0,meera.patel4522@gmail.com,2019-01-07,tenant,v1.0.0
res-04523,t10-f09-u06,amit rao,female,58,business owner,9588030762.0,amit.rao4523@gmail.com,2021-01-15,owner,v1.0.0
res-04524,t10-f09-u06,rahul reddy,female,45,doctor,9562954633.0,rahul.reddy4524@gmail.com,2018-01-14,owner,v1.0.0
res-04525,t10-f09-u06,lakshmi menon,other,36,consultant,9365050792.0,lakshmi.menon4525@gmail.com,2015-11-04,tenant,v1.0.0
res-04526,t10-f09-u06,aarav gupta,female,18,consultant,9142173928.0,aarav.gupta4526@gmail.com,2020-12-06,tenant,v1.0.0
res-04527,t10-f09-u07,vikram das,female,26,retired,9989308449.0,vikram.das4527@gmail.com,2021-04-30,owner,v1.0.0
res-04528,t10-f09-u07,rohan menon,male,73,homemaker,9551228244.0,rohan.menon4528@gmail.com,2017-11-08,tenant,v1.0.0
res-04529,t10-f10-u02,priya iyer,other,38,lawyer,9323706373.0,priya.iyer4529@gmail.com,2015-07-14,owner,v1.0.0
res-04530,t10-f10-u02,neha patel,male,64,architect,9619441141.0,neha.patel4530@gmail.com,2024-04-09,tenant,v1.0.0
res-04531,t10-f10-u02,karthik iyer,male,21,retired,9937978705.0,karthik.iyer4531@gmail.com,2022-07-07,owner,v1.0.0
res-04532,t10-f10-u02,lakshmi menon,female,65,business owner,9252322628.0,lakshmi.menon4532@gmail.com,2018-06-06,tenant,v1.0.0
res-04533,t10-f10-u03,meera reddy,female,67,architect,9121175218.0,meera.reddy4533@gmail.com,2026-04-07,owner,v1.0.0
res-04534,t10-f10-u03,suresh khan,other,45,architect,9801543651.0,suresh.khan4534@gmail.com,2019-07-20,owner,v1.0.0
res-04535,t10-f10-u03,vikram sharma,male,52,doctor,9981707020.0,vikram.sharma4535@gmail.com,2016-02-19,owner,v1.0.0
res-04536,t10-f10-u04,deepa das,female,42,teacher,9731689620.0,deepa.das4536@gmail.com,2020-07-24,owner,v1.0.0
res-04537,t10-f10-u04,isha rao,female,74,lawyer,9976567475.0,isha.rao4537@gmail.com,2015-07-09,tenant,v1.0.0
res-04538,t10-f10-u05,aarav khan,male,72,software engineer,9126729712.0,aarav.khan4538@gmail.com,2020-10-01,owner,v1.0.0
res-04539,t10-f10-u05,rohan patel,female,48,business owner,9577965139.0,rohan.patel4539@gmail.com,2025-12-28,tenant,v1.0.0
res-04540,t10-f10-u05,arjun menon,male,80,consultant,9404633158.0,arjun.menon4540@gmail.com,2024-02-19,owner,v1.0.0
res-04541,t10-f10-u05,amit patel,other,66,business owner,9640880220.0,amit.patel4541@gmail.com,2016-02-18,tenant,v1.0.0
res-04542,t10-f10-u07,amit das,male,28,banker,9613258649.0,amit.das4542@gmail.com,2018-05-28,owner,v1.0.0
res-04543,t10-f10-u07,meera sharma,other,59,consultant,9502284131.0,meera.sharma4543@gmail.com,2016-12-30,tenant,v1.0.0
res-04544,t10-f10-u07,isha patel,other,37,consultant,9916379797.0,isha.patel4544@gmail.com,2020-04-18,tenant,v1.0.0
res-04545,t10-f10-u07,meera patel,female,39,lawyer,9643210833.0,meera.patel4545@gmail.com,2022-04-16,tenant,v1.0.0
res-04546,t10-f10-u07,rahul gupta,male,82,retired,9604793890.0,rahul.gupta4546@gmail.com,2024-05-26,owner,v1.0.0
res-04547,t10-f10-u07,aarav sharma,other,40,doctor,9779670950.0,vikram.gupta4547@gmail.com,2024-07-15,tenant,v1.0.0
res-04548,t10-f10-u08,karthik iyer,other,46,homemaker,9728387211.0,karthik.iyer4548@gmail.com,2016-12-25,owner,v1.0.0
res-04549,t10-f10-u08,ananya nair,other,21,software engineer,9595022868.0,ananya.nair4549@gmail.com,2018-07-05,owner,v1.0.0
res-04550,t10-f11-u01,ananya iyer,male,18,consultant,9871348872.0,ananya.iyer4550@gmail.com,2023-04-13,owner,v1.0.0
res-04551,t10-f11-u01,lakshmi das,female,79,doctor,9490174758.0,lakshmi.das4551@gmail.com,2017-01-13,tenant,v1.0.0
res-04552,t10-f11-u01,ananya khan,other,66,architect,9109957827.0,ananya.khan4552@gmail.com,2023-01-06,tenant,v1.0.0
res-04553,t10-f11-u01,isha rao,other,47,homemaker,9190751551.0,isha.rao4553@gmail.com,2016-05-04,tenant,v1.0.0
res-04554,t10-f11-u01,rohan gupta,female,74,sales manager,9530217874.0,rohan.gupta4554@gmail.com,2020-10-30,owner,v1.0.0
res-04555,t10-f11-u01,rohan nair,female,73,architect,9530431645.0,rohan.nair4555@gmail.com,2016-09-07,tenant,v1.0.0
res-04556,t10-f11-u02,arjun khan,female,23,retired,9478803887.0,arjun.khan4556@gmail.com,2024-12-07,owner,v1.0.0
res-04557,t10-f11-u02,suresh reddy,other,73,consultant,9453832579.0,suresh.reddy4557@gmail.com,2016-06-20,owner,v1.0.0
res-04558,t10-f11-u02,sneha patel,female,64,homemaker,9408720234.0,sneha.patel4558@gmail.com,2019-12-01,tenant,v1.0.0
res-04559,t10-f11-u03,neha rao,female,89,retired,9623610814.0,neha.rao4559@gmail.com,2024-09-24,owner,v1.0.0
res-04560,t10-f11-u03,lakshmi gupta,other,53,teacher,9278897501.0,lakshmi.gupta4560@gmail.com,2026-04-15,tenant,v1.0.0
res-04561,t10-f11-u03,rahul rao,female,23,architect,9752109446.0,rahul.rao4561@gmail.com,2024-06-07,tenant,v1.0.0
res-04562,t10-f11-u04,amit iyer,other,85,architect,9943018408.0,amit.iyer4562@gmail.com,2018-08-27,owner,v1.0.0
res-04563,t10-f11-u04,priya sharma,female,79,teacher,9427802575.0,invalid-email-format,2021-09-09,tenant,v1.0.0
res-04564,t10-f11-u05,isha iyer,other,22,business owner,9274190018.0,isha.iyer4564@gmail.com,2017-05-15,owner,v1.0.0
res-04565,t10-f11-u05,arjun iyer,male,42,doctor,9684100305.0,arjun.iyer4565@gmail.com,2018-07-14,owner,v1.0.0
res-04566,t10-f11-u05,deepa iyer,female,28,doctor,9220300209.0,deepa.iyer4566@gmail.com,2017-05-12,owner,v1.0.0
res-04567,t10-f11-u06,arjun sharma,female,63,consultant,9638768725.0,arjun.sharma4567@gmail.com,2020-05-18,owner,v1.0.0
res-04568,t10-f11-u06,suresh rao,female,58,banker,9243269085.0,suresh.rao4568@gmail.com,2018-07-14,tenant,v1.0.0
res-04569,t10-f11-u07,meera nair,male,90,architect,9212036344.0,meera.nair4569@gmail.com,2022-06-28,owner,v1.0.0
res-04570,t10-f11-u08,rahul gupta,male,70,homemaker,9591192938.0,rahul.gupta4570@gmail.com,2015-11-04,owner,v1.0.0
res-04571,t10-f11-u08,lakshmi khan,other,84,business owner,9440785519.0,lakshmi.khan4571@gmail.com,2025-07-11,tenant,v1.0.0
res-04572,t10-f11-u08,vikram rao,female,29,sales manager,9359347196.0,vikram.rao4572@gmail.com,2022-08-30,tenant,v1.0.0
res-04573,t10-f11-u08,rohan das,other,73,business owner,9805502154.0,rohan.das4573@gmail.com,2024-01-24,tenant,v1.0.0
res-04574,t10-f11-u08,isha gupta,male,77,sales manager,9673254269.0,isha.gupta4574@gmail.com,2015-12-27,tenant,v1.0.0
res-04575,t10-f11-u08,suresh das,male,33,homemaker,9760059009.0,suresh.das4575@gmail.com,2017-12-07,owner,v1.0.0
res-04576,t10-f12-u02,ananya das,male,51,architect,9747205725.0,ananya.das4576@gmail.com,2022-11-27,owner,v1.0.0
res-04577,t10-f12-u02,isha reddy,other,43,architect,9960827011.0,isha.reddy4577@gmail.com,2016-05-31,tenant,v1.0.0
res-04578,t10-f12-u02,karthik das,other,64,doctor,9621029334.0,karthik.das4578@gmail.com,2015-07-05,tenant,v1.0.0
res-04579,t10-f12-u02,vikram das,female,90,homemaker,9152196350.0,vikram.das4579@gmail.com,2025-04-30,tenant,v1.0.0
res-04580,t10-f12-u02,karthik khan,male,25,sales manager,9944633580.0,karthik.khan4580@gmail.com,2019-05-22,owner,v1.0.0
res-04581,t10-f12-u03,suresh reddy,male,42,retired,9809108480.0,suresh.reddy4581@gmail.com,2021-04-01,owner,v1.0.0
res-04582,t10-f12-u04,sneha patel,male,33,banker,9783910980.0,sneha.patel4582@gmail.com,2025-07-01,owner,v1.0.0
res-04583,t10-f12-u04,arjun nair,other,66,teacher,9987189731.0,arjun.nair4583@gmail.com,2022-12-04,owner,v1.0.0
res-04584,t10-f12-u04,isha reddy,male,22,doctor,9519495983.0,isha.reddy4584@gmail.com,2022-07-27,tenant,v1.0.0
res-04585,t10-f12-u05,isha das,male,48,homemaker,9327780993.0,isha.das4585@gmail.com,2018-09-27,owner,v1.0.0
res-04586,t10-f12-u05,priya rao,male,54,business owner,9885756969.0,priya.rao4586@gmail.com,2024-11-13,tenant,v1.0.0
res-04587,t10-f12-u07,rohan reddy,female,48,sales manager,9678167016.0,rohan.reddy4587@gmail.com,2025-04-26,owner,v1.0.0
res-04588,t10-f12-u08,arjun sharma,male,24,sales manager,9630982509.0,arjun.sharma4588@gmail.com,2022-10-28,owner,v1.0.0
res-04589,t10-f12-u08,meera patel,other,53,teacher,9165807810.0,meera.patel4589@gmail.com,2024-10-04,tenant,v1.0.0
res-04590,t10-f12-u08,meera iyer,female,24,homemaker,9400669016.0,meera.iyer4590@gmail.com,2022-03-16,tenant,v1.0.0
res-04591,t10-f12-u08,vikram iyer,male,83,software engineer,9727341623.0,vikram.iyer4591@gmail.com,2019-03-03,owner,v1.0.0
res-04592,t10-f13-u01,amit sharma,male,51,consultant,9109957827.0,amit.sharma4592@gmail.com,2022-12-14,owner,v1.0.0
res-04593,t10-f13-u01,rahul sharma,other,19,lawyer,9619923482.0,rahul.sharma4593@gmail.com,2025-04-06,owner,v1.0.0
res-04594,t10-f13-u01,deepa nair,other,48,teacher,9912275905.0,deepa.nair4594@gmail.com,2016-08-03,owner,v1.0.0
res-04595,t10-f13-u01,aarav sharma,female,73,banker,9468451866.0,neha.iyer4595@gmail.com,2023-06-17,tenant,v1.0.0
res-04596,t10-f13-u02,amit das,male,74,teacher,9576540704.0,amit.das4596@gmail.com,2022-05-04,owner,v1.0.0
res-04597,t10-f13-u02,deepa nair,female,57,retired,9214610460.0,deepa.nair4597@gmail.com,2023-02-10,tenant,v1.0.0
res-04598,t10-f13-u02,ananya reddy,female,70,architect,9213551181.0,ananya.reddy4598@gmail.com,2022-07-15,tenant,v1.0.0
res-04599,t10-f13-u02,vikram menon,other,34,homemaker,9385890172.0,vikram.menon4599@gmail.com,2024-05-01,owner,v1.0.0
res-04600,t10-f13-u03,amit sharma,male,26,banker,9163210243.0,amit.sharma4600@gmail.com,2015-11-15,owner,v1.0.0
res-04601,t10-f13-u03,vikram gupta,male,49,homemaker,9154266037.0,vikram.gupta4601@gmail.com,2021-06-12,owner,v1.0.0
res-04602,t10-f13-u05,sneha khan,other,87,homemaker,9791526311.0,sneha.khan4602@gmail.com,2016-05-31,owner,v1.0.0
res-04603,t10-f13-u05,sneha gupta,female,78,business owner,9331088976.0,sneha.gupta4603@gmail.com,2018-06-09,tenant,v1.0.0
res-04604,t10-f13-u05,karthik menon,other,23,business owner,9583100308.0,karthik.menon4604@gmail.com,2016-01-14,owner,v1.0.0
res-04605,t10-f13-u06,aarav sharma,male,36,lawyer,9472199072.0,ananya.menon4605@gmail.com,2019-08-15,owner,v1.0.0
res-04606,t10-f13-u06,lakshmi nair,female,29,consultant,9961185173.0,lakshmi.nair4606@gmail.com,2024-04-25,owner,v1.0.0
res-04607,t10-f13-u08,rahul patel,female,41,teacher,9136073892.0,rahul.patel4607@gmail.com,2016-12-31,owner,v1.0.0
res-04608,t10-f13-u08,suresh menon,male,23,software engineer,9870024743.0,suresh.menon4608@gmail.com,2023-04-01,tenant,v1.0.0
res-04609,t10-f13-u08,vikram das,female,45,architect,9386738104.0,vikram.das4609@gmail.com,2023-02-02,tenant,v1.0.0
res-04610,t10-f14-u02,arjun iyer,male,90,architect,9731617328.0,arjun.iyer4610@gmail.com,2025-04-20,owner,v1.0.0
res-04611,t10-f14-u02,karthik reddy,other,18,sales manager,9160531544.0,karthik.reddy4611@gmail.com,2021-02-22,tenant,v1.0.0
res-04612,t10-f14-u02,sneha khan,female,82,business owner,9551228244.0,sneha.khan4612@gmail.com,2024-07-31,owner,v1.0.0
res-04613,t10-f14-u02,priya rao,female,87,banker,9817962040.0,priya.rao4613@gmail.com,2020-12-07,tenant,v1.0.0
res-04614,t10-f14-u02,priya menon,male,42,retired,9905961190.0,priya.menon4614@gmail.com,2022-03-03,owner,v1.0.0
res-04615,t10-f14-u03,vikram sharma,male,23,homemaker,9146586932.0,vikram.sharma4615@gmail.com,2016-04-03,owner,v1.0.0
res-04616,t10-f14-u03,isha iyer,other,35,banker,9652417581.0,isha.iyer4616@gmail.com,2018-02-23,owner,v1.0.0
res-04617,t10-f14-u04,isha khan,female,60,consultant,9532167371.0,invalid-email-format,2022-03-13,owner,v1.0.0
res-04618,t10-f14-u04,ananya khan,male,88,sales manager,9431857289.0,ananya.khan4618@gmail.com,2015-07-14,tenant,v1.0.0
res-04619,t10-f14-u04,aarav iyer,female,53,architect,9784749182.0,aarav.iyer4619@gmail.com,2023-11-30,tenant,v1.0.0
res-04620,t10-f14-u04,sneha gupta,female,63,sales manager,9947131286.0,sneha.gupta4620@gmail.com,2017-10-24,owner,v1.0.0
res-04621,t10-f14-u04,aarav sharma,female,55,architect,9889035896.0,meera.patel4621@gmail.com,2024-02-03,tenant,v1.0.0
res-04622,t10-f14-u04,ananya khan,female,81,business owner,9436706287.0,ananya.khan4622@gmail.com,2017-11-11,tenant,v1.0.0
res-04623,t10-f14-u05,rahul rao,female,31,lawyer,9525076462.0,rahul.rao4623@gmail.com,2019-12-18,owner,v1.0.0
res-04624,t10-f14-u05,lakshmi menon,female,70,banker,9947256554.0,lakshmi.menon4624@gmail.com,2021-09-22,tenant,v1.0.0
res-04625,t10-f14-u05,priya iyer,other,46,lawyer,9898816061.0,priya.iyer4625@gmail.com,2022-10-24,owner,v1.0.0
res-04626,t10-f14-u05,sneha menon,female,52,retired,9551228244.0,sneha.menon4626@gmail.com,2019-03-13,owner,v1.0.0
res-04627,t10-f14-u05,rahul sharma,other,38,teacher,9237312286.0,rahul.sharma4627@gmail.com,2022-09-08,owner,v1.0.0
res-04628,t10-f14-u06,rahul gupta,female,63,lawyer,9731224323.0,rahul.gupta4628@gmail.com,2019-03-27,owner,v1.0.0
res-04629,t10-f14-u06,vikram khan,other,34,business owner,9620413567.0,vikram.khan4629@gmail.com,2021-11-23,tenant,v1.0.0
res-04630,t10-f14-u07,isha sharma,female,26,consultant,9254534879.0,isha.sharma4630@gmail.com,2015-11-07,owner,v1.0.0
res-04631,t10-f14-u07,meera iyer,male,41,homemaker,9606660191.0,meera.iyer4631@gmail.com,2025-10-28,tenant,v1.0.0
res-04632,t10-f14-u07,deepa khan,male,40,homemaker,9700828064.0,deepa.khan4632@gmail.com,2024-09-28,owner,v1.0.0
res-04633,t10-f14-u07,aarav menon,male,64,sales manager,9913047342.0,aarav.menon4633@gmail.com,2024-09-04,owner,v1.0.0
res-04634,t10-f14-u07,vikram menon,male,39,homemaker,9785005804.0,vikram.menon4634@gmail.com,2022-03-15,tenant,v1.0.0
res-04635,t10-f15-u03,priya patel,other,57,homemaker,9523186408.0,priya.patel4635@gmail.com,2016-04-10,owner,v1.0.0
res-04636,t10-f15-u03,arjun sharma,female,73,sales manager,9794078885.0,arjun.sharma4636@gmail.com,2018-11-09,owner,v1.0.0
res-04637,t10-f15-u03,vikram menon,male,87,homemaker,9678206746.0,vikram.menon4637@gmail.com,2015-11-15,tenant,v1.0.0
res-04638,t10-f15-u03,meera khan,female,76,sales manager,9769695257.0,meera.khan4638@gmail.com,2026-01-27,owner,v1.0.0
res-04639,t10-f15-u03,amit rao,male,57,consultant,9528679172.0,amit.rao4639@gmail.com,2021-07-05,owner,v1.0.0
res-04640,t10-f15-u04,rohan das,other,57,retired,9338350311.0,rohan.das4640@gmail.com,2021-07-03,owner,v1.0.0
res-04641,t10-f15-u04,meera iyer,other,70,retired,9270477039.0,meera.iyer4641@gmail.com,2016-06-27,owner,v1.0.0
res-04642,t10-f15-u05,lakshmi sharma,other,59,banker,9721998658.0,lakshmi.sharma4642@gmail.com,2024-04-25,owner,v1.0.0
res-04643,t10-f15-u06,suresh das,male,79,teacher,9504804531.0,suresh.das4643@gmail.com,2022-01-29,owner,v1.0.0
res-04644,t10-f15-u06,vikram reddy,female,75,teacher,9623815955.0,vikram.reddy4644@gmail.com,2023-08-06,owner,v1.0.0
res-04645,t10-f15-u06,isha rao,other,39,lawyer,9158897124.0,isha.rao4645@gmail.com,2018-03-08,tenant,v1.0.0
res-04646,t10-f15-u06,amit reddy,male,48,consultant,9785083321.0,invalid-email-format,2023-07-11,tenant,v1.0.0
res-04647,t10-f15-u07,isha das,female,31,software engineer,9479501213.0,isha.das4647@gmail.com,2025-03-21,owner,v1.0.0
res-04648,t10-f15-u07,rohan patel,other,24,architect,9651046375.0,rohan.patel4648@gmail.com,2021-11-26,tenant,v1.0.0
res-04649,t10-f15-u07,rohan rao,other,84,lawyer,9551228244.0,rohan.rao4649@gmail.com,2015-07-02,owner,v1.0.0
res-04650,t10-f15-u07,arjun gupta,other,50,software engineer,9909506354.0,arjun.gupta4650@gmail.com,2023-08-03,owner,v1.0.0
res-04651,t10-f15-u07,rahul rao,female,59,architect,9958995685.0,rahul.rao4651@gmail.com,2025-05-15,tenant,v1.0.0
res-04652,t10-f15-u08,deepa gupta,female,24,retired,9680070059.0,deepa.gupta4652@gmail.com,2023-10-15,owner,v1.0.0
res-04653,t10-f15-u08,ananya rao,male,87,software engineer,9230250376.0,ananya.rao4653@gmail.com,2021-11-29,owner,v1.0.0
res-04654,t10-f15-u08,arjun khan,female,26,teacher,9792994451.0,arjun.khan4654@gmail.com,2017-01-02,owner,v1.0.0
res-04655,t10-f15-u08,neha khan,other,49,sales manager,9754898032.0,neha.khan4655@gmail.com,2020-02-29,owner,v1.0.0
res-04656,t10-f16-u01,aarav patel,other,38,teacher,9958777150.0,invalid-email-format,2026-01-12,owner,v1.0.0
res-04657,t10-f16-u01,rohan iyer,male,82,banker,9293682144.0,rohan.iyer4657@gmail.com,2025-12-29,owner,v1.0.0
res-04658,t10-f16-u02,aarav reddy,male,30,banker,9263104072.0,aarav.reddy4658@gmail.com,2023-12-02,owner,v1.0.0
res-04659,t10-f16-u02,vikram iyer,female,45,sales manager,9171476781.0,vikram.iyer4659@gmail.com,2023-01-29,owner,v1.0.0
res-04660,t10-f16-u02,sneha patel,male,80,software engineer,9551228244.0,sneha.patel4660@gmail.com,2023-08-08,owner,v1.0.0
res-04661,t10-f16-u02,isha khan,male,22,doctor,9296422238.0,isha.khan4661@gmail.com,2019-05-13,owner,v1.0.0
res-04662,t10-f16-u02,aarav iyer,male,76,lawyer,9782474515.0,aarav.iyer4662@gmail.com,2022-10-02,tenant,v1.0.0
res-04663,t10-f16-u03,rohan menon,other,19,software engineer,9850713307.0,rohan.menon4663@gmail.com,2026-04-12,owner,v1.0.0
res-04664,t10-f16-u03,rahul khan,female,61,business owner,9981358131.0,rahul.khan4664@gmail.com,2017-11-05,owner,v1.0.0
res-04665,t10-f16-u03,meera gupta,other,48,consultant,9334847209.0,meera.gupta4665@gmail.com,2017-07-20,owner,v1.0.0
res-04666,t10-f16-u03,ananya nair,male,58,consultant,9871787020.0,invalid-email-format,2020-10-25,tenant,v1.0.0
res-04667,t10-f16-u04,meera das,other,32,homemaker,9599500518.0,meera.das4667@gmail.com,2019-04-27,owner,v1.0.0
res-04668,t10-f16-u04,amit sharma,male,79,teacher,9672345930.0,amit.sharma4668@gmail.com,2015-06-30,owner,v1.0.0
res-04669,t10-f16-u04,priya gupta,male,23,homemaker,9354922902.0,priya.gupta4669@gmail.com,2018-12-23,owner,v1.0.0
res-04670,t10-f16-u04,vikram gupta,other,90,sales manager,9222441027.0,vikram.gupta4670@gmail.com,2024-05-03,owner,v1.0.0
res-04671,t10-f16-u06,vikram reddy,male,66,sales manager,9831500833.0,vikram.reddy4671@gmail.com,2026-03-15,owner,v1.0.0
res-04672,t10-f16-u06,lakshmi menon,other,45,teacher,9384862230.0,lakshmi.menon4672@gmail.com,2018-07-08,owner,v1.0.0
res-04673,t10-f16-u06,deepa reddy,other,62,homemaker,9863858690.0,deepa.reddy4673@gmail.com,2021-04-15,owner,v1.0.0
res-04674,t10-f16-u07,rohan reddy,female,36,sales manager,9146096878.0,rohan.reddy4674@gmail.com,2016-06-05,owner,v1.0.0
res-04675,t10-f16-u08,sneha patel,male,32,doctor,9568852544.0,sneha.patel4675@gmail.com,2021-02-06,owner,v1.0.0
res-04676,t10-f16-u08,meera reddy,other,45,teacher,9514764867.0,meera.reddy4676@gmail.com,2020-10-20,tenant,v1.0.0
res-04677,t10-f16-u08,ananya patel,female,75,retired,9218988533.0,ananya.patel4677@gmail.com,2025-01-28,owner,v1.0.0
res-04678,t10-f16-u08,amit rao,female,35,homemaker,9109957827.0,amit.rao4678@gmail.com,2024-04-30,tenant,v1.0.0
res-04679,t10-f16-u08,ananya nair,male,82,architect,9375510938.0,ananya.nair4679@gmail.com,2017-11-20,tenant,v1.0.0
res-04680,t10-f16-u08,isha khan,male,20,teacher,9283734916.0,invalid-email-format,2025-11-19,owner,v1.0.0
res-04681,t10-f17-u01,meera patel,female,61,business owner,9787964079.0,meera.patel4681@gmail.com,2016-09-24,owner,v1.0.0
res-04682,t10-f17-u01,meera sharma,female,43,doctor,9753194061.0,meera.sharma4682@gmail.com,2020-06-28,owner,v1.0.0
res-04683,t10-f17-u01,rahul sharma,other,61,software engineer,9580347766.0,rahul.sharma4683@gmail.com,2022-09-23,tenant,v1.0.0
res-04684,t10-f17-u01,aarav rao,female,82,banker,9275896782.0,aarav.rao4684@gmail.com,2020-03-14,tenant,v1.0.0
res-04685,t10-f17-u02,meera das,female,75,software engineer,9349843482.0,invalid-email-format,2017-07-30,owner,v1.0.0
res-04686,t10-f17-u02,arjun das,female,80,software engineer,9887951003.0,arjun.das4686@gmail.com,2026-04-07,tenant,v1.0.0
res-04687,t10-f17-u02,aarav khan,female,52,sales manager,9415803987.0,aarav.khan4687@gmail.com,2017-01-10,owner,v1.0.0
res-04688,t10-f17-u02,suresh rao,male,59,banker,9870824400.0,suresh.rao4688@gmail.com,2016-04-18,owner,v1.0.0
res-04689,t10-f17-u02,rahul khan,male,74,teacher,9588082687.0,rahul.khan4689@gmail.com,2019-02-25,owner,v1.0.0
res-04690,t10-f17-u02,deepa reddy,other,41,homemaker,9127701181.0,deepa.reddy4690@gmail.com,2025-01-08,tenant,v1.0.0
res-04691,t10-f17-u04,deepa reddy,male,64,doctor,9196626995.0,deepa.reddy4691@gmail.com,2017-12-01,owner,v1.0.0
res-04692,t10-f17-u04,rahul iyer,female,21,architect,9309859529.0,rahul.iyer4692@gmail.com,2016-10-24,owner,v1.0.0
res-04693,t10-f17-u06,rohan rao,male,27,homemaker,9740527719.0,rohan.rao4693@gmail.com,2025-11-25,owner,v1.0.0
res-04694,t10-f17-u06,aarav reddy,female,23,homemaker,9438011889.0,aarav.reddy4694@gmail.com,2025-08-15,tenant,v1.0.0
res-04695,t10-f17-u07,rahul khan,other,52,lawyer,9961110892.0,rahul.khan4695@gmail.com,2025-06-21,owner,v1.0.0
res-04696,t10-f17-u07,amit sharma,other,68,consultant,9680646452.0,amit.sharma4696@gmail.com,2022-05-26,owner,v1.0.0
res-04697,t10-f17-u07,isha rao,other,69,business owner,9777268327.0,isha.rao4697@gmail.com,2018-12-21,tenant,v1.0.0
res-04698,t10-f17-u08,rahul reddy,female,25,lawyer,9892717912.0,rahul.reddy4698@gmail.com,2018-12-09,owner,v1.0.0
res-04699,t10-f17-u08,meera gupta,other,28,business owner,9682406935.0,meera.gupta4699@gmail.com,2018-12-20,owner,v1.0.0
res-04700,t10-f17-u08,priya patel,male,53,banker,9850224491.0,priya.patel4700@gmail.com,2021-10-12,owner,v1.0.0
res-04701,t10-f17-u08,rohan khan,female,71,doctor,9727571428.0,rohan.khan4701@gmail.com,2016-09-10,tenant,v1.0.0
res-04702,t10-f18-u01,suresh reddy,female,90,architect,9892199740.0,suresh.reddy4702@gmail.com,2026-01-07,owner,v1.0.0
res-04703,t10-f18-u01,neha sharma,other,37,doctor,9583023258.0,neha.sharma4703@gmail.com,2021-08-10,owner,v1.0.0
res-04704,t10-f18-u01,suresh patel,female,77,software engineer,9238444319.0,suresh.patel4704@gmail.com,2016-06-04,tenant,v1.0.0
res-04705,t10-f18-u01,vikram rao,female,50,banker,9346963817.0,vikram.rao4705@gmail.com,2022-12-02,owner,v1.0.0
res-04706,t10-f18-u01,sneha khan,female,35,banker,9303577731.0,sneha.khan4706@gmail.com,2018-03-04,tenant,v1.0.0
res-04707,t10-f18-u02,karthik sharma,other,63,sales manager,9731420369.0,karthik.sharma4707@gmail.com,2019-02-12,owner,v1.0.0
res-04708,t10-f18-u02,arjun rao,other,89,lawyer,9941642051.0,arjun.rao4708@gmail.com,2023-09-13,owner,v1.0.0
res-04709,t10-f18-u03,lakshmi rao,female,40,lawyer,9284036388.0,lakshmi.rao4709@gmail.com,2019-05-25,owner,v1.0.0
res-04710,t10-f18-u03,vikram nair,other,78,sales manager,9773253189.0,vikram.nair4710@gmail.com,2026-03-01,owner,v1.0.0
res-04711,t10-f18-u03,arjun sharma,other,49,homemaker,9640123462.0,arjun.sharma4711@gmail.com,2021-11-05,owner,v1.0.0
res-04712,t10-f18-u03,vikram menon,other,57,architect,9407285377.0,vikram.menon4712@gmail.com,2020-05-10,tenant,v1.0.0
res-04713,t10-f18-u03,arjun reddy,other,76,business owner,9728714663.0,arjun.reddy4713@gmail.com,2020-02-04,tenant,v1.0.0
res-04714,t10-f18-u04,deepa nair,other,68,sales manager,9472377291.0,deepa.nair4714@gmail.com,2024-11-15,owner,v1.0.0
res-04715,t10-f18-u04,rahul rao,female,88,architect,9810294650.0,rahul.rao4715@gmail.com,2021-04-02,owner,v1.0.0
res-04716,t10-f18-u05,rohan reddy,male,78,business owner,9551228244.0,rohan.reddy4716@gmail.com,2016-08-16,owner,v1.0.0
res-04717,t10-f18-u05,deepa gupta,male,67,sales manager,9269691566.0,deepa.gupta4717@gmail.com,2025-09-16,owner,v1.0.0
res-04718,t10-f18-u05,aarav sharma,male,49,consultant,9937029466.0,isha.das4718@gmail.com,2025-09-05,owner,v1.0.0
res-04719,t10-f18-u05,arjun reddy,male,65,architect,9840574164.0,arjun.reddy4719@gmail.com,2024-02-22,owner,v1.0.0
res-04720,t10-f18-u05,suresh reddy,female,45,architect,9283961257.0,suresh.reddy4720@gmail.com,2017-05-17,tenant,v1.0.0
res-04721,t10-f18-u06,isha reddy,male,42,banker,9593244872.0,isha.reddy4721@gmail.com,2025-12-25,owner,v1.0.0
res-04722,t10-f18-u07,meera gupta,female,64,banker,9958148013.0,invalid-email-format,2018-04-22,owner,v1.0.0
res-04723,t10-f18-u07,meera iyer,female,55,teacher,9190250925.0,meera.iyer4723@gmail.com,2025-06-22,owner,v1.0.0
res-04724,t10-f18-u07,amit nair,female,51,consultant,9709487086.0,amit.nair4724@gmail.com,2022-08-13,owner,v1.0.0
